PSR,Observatory,Nepochs,Epoch1,RMS1,Epoch2,RMS2,Epoch3,RMS3,Epoch4,RMS4,Epoch5,RMS5
J2234+0611,AO,4,2005,nan,2014,0.097219769144087,2021,0.0547579432699694,2026,0.0687447580271746,,
J2234+0944,AO,4,2005,nan,2014,0.386679152948557,2021,0.19504634564736,2026,0.273423451193395,,
J2317+1439,AO,5,2005,0.348763865718504,2013,0.145802214872878,2015,0.072901107436439,2021,0.0379348352693136,2026,0.0515488674243152
J2322+2057,AO,4,2005,nan,2015,0.249912862080261,2021,0.13098936991871,2026,0.176715079482691,,
J184933+202543,AO,4,2005,nan,2019,0.169504857,2021,0.053105732,2026,0.051105782,,
J200538+313936,AO,4,2005,nan,2019,0.070271911,2021,0.047362598,2026,0.053646272,,
J203642+282533,AO,4,2005,nan,2020,0.128155655,2021,0.060739141,2026,0.059709061,,
J024858+255754,AO,4,2005,nan,2020,0.079474516,2021,0.069731575,2026,0.081921943,,
J020944+250656,AO,3,2005,nan,2021,0.104901142,2026,0.083477683,,,,
J204638+334131,AO,3,2005,nan,2021,0.095216482,2026,0.090843353,,,,
J214643+111603,AO,3,2005,nan,2022,0.099131883,2026,0.092935927,,,,
J193859+025320,AO,3,2005,nan,2022,0.106213111,2026,0.094367792,,,,
J203313+110758,AO,3,2005,nan,2023,0.119754436,2026,0.103111135,,,,
J175404+013715,AO,3,2005,nan,2023,0.108866492,2026,0.103915602,,,,
J180546+071914,AO,3,2005,nan,2024,0.146728185,2026,0.167012719,,,,
J221630+160013,AO,3,2005,nan,2024,0.228253763,2026,0.174602244,,,,
J172323+204757,AO,3,2005,nan,2025,0.206559643,2026,0.187940624,,,,
J202927+335536,AO,3,2005,nan,2025,0.237281121,2026,0.198675596,,,,
J093201-141805,DSA2000,2,2005,nan,2026,0.177189046,,,,,,
J095313+623518,DSA2000,2,2005,nan,2026,0.180128703,,,,,,
J183854-242122,DSA2000,2,2005,nan,2026,0.180506399,,,,,,
J200543+511022,DSA2000,2,2005,nan,2026,0.183978151,,,,,,
J183335-174925,DSA2000,2,2005,nan,2026,0.191145692,,,,,,
J143216-162033,DSA2000,2,2005,nan,2026,0.195795718,,,,,,
J192022+231854,DSA2000,2,2005,nan,2026,0.210771919,,,,,,
J174441+030642,DSA2000,2,2005,nan,2026,0.214555005,,,,,,
J145449+392045,DSA2000,2,2005,nan,2026,0.223401674,,,,,,
J170636-404130,DSA2000,2,2005,nan,2026,0.226257599,,,,,,
J045720-435623,DSA2000,2,2005,nan,2026,0.227396806,,,,,,
J011717+280528,DSA2000,2,2005,nan,2026,0.240413249,,,,,,
J173243-212607,DSA2000,2,2005,nan,2026,0.242269277,,,,,,
J233611+142529,DSA2000,2,2005,nan,2026,0.257007071,,,,,,
J233050+282220,DSA2000,2,2005,nan,2026,0.260629629,,,,,,
J062725+422038,DSA2000,2,2005,nan,2026,0.261320807,,,,,,
J224260+381408,DSA2000,2,2005,nan,2026,0.262473908,,,,,,
J070433+043002,DSA2000,2,2005,nan,2026,0.262947986,,,,,,
J172907-193215,DSA2000,2,2005,nan,2026,0.266051992,,,,,,
J195647+062220,DSA2000,2,2005,nan,2026,0.278852877,,,,,,
J051512-265153,DSA2000,2,2005,nan,2026,0.289612794,,,,,,
J001856+453247,DSA2000,2,2005,nan,2026,0.290080687,,,,,,
J055818-152140,DSA2000,2,2005,nan,2026,0.290732395,,,,,,
J073511-102124,DSA2000,2,2005,nan,2026,0.295886938,,,,,,
J204859+212122,DSA2000,2,2005,nan,2026,0.296041473,,,,,,
J095413+474322,DSA2000,2,2005,nan,2026,0.297907962,,,,,,
J191157+184920,DSA2000,2,2005,nan,2026,0.301398409,,,,,,
J183226-035122,DSA2000,2,2005,nan,2026,0.306829085,,,,,,
J173534-104211,DSA2000,2,2005,nan,2026,0.320990298,,,,,,
J202028+155708,DSA2000,2,2005,nan,2026,0.328724411,,,,,,
J194022+260924,DSA2000,2,2005,nan,2026,0.330668654,,,,,,
J065252-381030,DSA2000,2,2005,nan,2026,0.338387022,,,,,,
J065645-393813,DSA2000,2,2005,nan,2026,0.339746153,,,,,,
J110623-421234,DSA2000,2,2005,nan,2026,0.340696002,,,,,,
J084139+004447,DSA2000,2,2005,nan,2026,0.341143764,,,,,,
J150353-154050,DSA2000,2,2005,nan,2026,0.342017299,,,,,,
J072243+600858,DSA2000,2,2005,nan,2026,0.351867822,,,,,,
J202420+074711,DSA2000,2,2005,nan,2026,0.354633143,,,,,,
J195503+221019,DSA2000,2,2005,nan,2026,0.354707548,,,,,,
J200556+184736,DSA2000,2,2005,nan,2026,0.358211215,,,,,,
J185727+195109,DSA2000,2,2005,nan,2026,0.362459106,,,,,,
J102846+395712,DSA2000,2,2005,nan,2026,0.370911443,,,,,,
J054511+184523,DSA2000,2,2005,nan,2026,0.380791369,,,,,,
J182542+232032,DSA2000,2,2005,nan,2026,0.385193224,,,,,,
J212545-362540,DSA2000,2,2005,nan,2026,0.391297318,,,,,,
J023947+535836,DSA2000,2,2005,nan,2026,0.39236894,,,,,,
J155248-303209,DSA2000,2,2005,nan,2026,0.400194238,,,,,,
J191821+640030,DSA2000,2,2005,nan,2026,0.403048823,,,,,,
J161343-351745,DSA2000,2,2005,nan,2026,0.404989819,,,,,,
J194356-173807,DSA2000,2,2005,nan,2026,0.408670372,,,,,,
J185852+205820,DSA2000,2,2005,nan,2027,0.410185262,,,,,,
J202157+432958,DSA2000,2,2005,nan,2027,0.413381945,,,,,,
J143411-110334,DSA2000,2,2005,nan,2027,0.414062286,,,,,,
J220032+315434,DSA2000,2,2005,nan,2027,0.422616436,,,,,,
J051530-100733,DSA2000,2,2005,nan,2027,0.42762721,,,,,,
J185841-210516,DSA2000,2,2005,nan,2028,0.42823518,,,,,,
J075812-060851,DSA2000,2,2005,nan,2028,0.433203526,,,,,,
J184005+113654,DSA2000,2,2005,nan,2028,0.436713496,,,,,,
J210758+151013,DSA2000,2,2005,nan,2028,0.436718007,,,,,,
J101052-320448,DSA2000,2,2005,nan,2028,0.437394517,,,,,,
J070541-303637,DSA2000,2,2005,nan,2029,0.440378929,,,,,,
J231107+704939,DSA2000,2,2005,nan,2029,0.442927263,,,,,,
J195619-013920,DSA2000,2,2005,nan,2029,0.443072423,,,,,,
J222302+464953,DSA2000,2,2005,nan,2029,0.445597502,,,,,,
J200916+232347,DSA2000,2,2005,nan,2029,0.450516062,,,,,,
J204547+571648,DSA2000,2,2005,nan,2030,0.472172041,,,,,,
J054750-005633,DSA2000,2,2005,nan,2030,0.473973777,,,,,,
J150138-082604,DSA2000,2,2005,nan,2030,0.480727942,,,,,,
J182825-031222,DSA2000,2,2005,nan,2030,0.480959592,,,,,,
J175541+403001,DSA2000,2,2005,nan,2030,0.48627854,,,,,,
J164445+270520,DSA2000,2,2005,nan,2031,0.486552472,,,,,,
J184834-002060,DSA2000,2,2005,nan,2031,0.499572328,,,,,,
J202109+162915,DSA2000,2,2005,nan,2031,0.501554294,,,,,,
J081042-170202,DSA2000,2,2005,nan,2031,0.501605503,,,,,,
J164639-164622,DSA2000,2,2005,nan,2031,0.50251961,,,,,,
J163237-041053,DSA2000,2,2005,nan,2032,0.511304427,,,,,,
J080242+402518,DSA2000,2,2005,nan,2032,0.511627302,,,,,,
J165916+064154,DSA2000,2,2005,nan,2032,0.516650365,,,,,,
J000210+464425,DSA2000,2,2005,nan,2032,0.522544334,,,,,,
J144046+435515,DSA2000,2,2005,nan,2032,0.522910756,,,,,,
J213449+304329,DSA2000,2,2005,nan,2033,0.52471708,,,,,,
J191738+084149,DSA2000,2,2005,nan,2033,0.528873859,,,,,,
J140527+302429,DSA2000,2,2005,nan,2033,0.537466902,,,,,,
J211621+382604,DSA2000,2,2005,nan,2033,0.538761673,,,,,,
J182238+140555,DSA2000,2,2005,nan,2033,0.546482994,,,,,,
J201322+593807,DSA2000,2,2005,nan,2034,0.557444589,,,,,,
J014737-295104,DSA2000,2,2005,nan,2034,0.558919765,,,,,,
J063315+343713,DSA2000,2,2005,nan,2034,0.560725554,,,,,,
J000856+590004,DSA2000,2,2005,nan,2034,0.563232422,,,,,,
J080018+354826,DSA2000,2,2005,nan,2034,0.570931503,,,,,,
J171027-264401,DSA2000,2,2005,nan,2035,0.594438887,,,,,,
J072228-030945,DSA2000,2,2005,nan,2035,0.602331947,,,,,,
J041406+243723,DSA2000,2,2005,nan,2035,0.604957124,,,,,,
J190616+122158,DSA2000,2,2005,nan,2035,0.612028913,,,,,,
J040209+741534,DSA2000,2,2005,nan,2035,0.613055557,,,,,,
J071611-083549,DSA2000,2,2005,nan,2036,0.619528563,,,,,,
J204720+351153,DSA2000,2,2005,nan,2036,0.620368012,,,,,,
J070118-014054,DSA2000,2,2005,nan,2036,0.620435717,,,,,,
J133950-432145,DSA2000,2,2005,nan,2036,0.625155805,,,,,,
J142240-390508,DSA2000,2,2005,nan,2036,0.625235174,,,,,,
J211546+122543,DSA2000,2,2005,nan,2037,0.630592281,,,,,,
J165605+371816,DSA2000,2,2005,nan,2037,0.633615668,,,,,,
J205032+260434,DSA2000,2,2005,nan,2037,0.635840307,,,,,,
J180955-025817,DSA2000,2,2005,nan,2037,0.639963073,,,,,,
J070651+002015,DSA2000,2,2005,nan,2037,0.642713799,,,,,,
J073522-114154,DSA2000,2,2005,nan,2038,0.642853228,,,,,,
J220906+462322,DSA2000,2,2005,nan,2038,0.64533912,,,,,,
J044520+692039,DSA2000,2,2005,nan,2038,0.654631402,,,,,,
J195048-114824,DSA2000,2,2005,nan,2038,0.655006974,,,,,,
J202420+262757,DSA2000,2,2005,nan,2038,0.675493465,,,,,,
J200747-015938,DSA2000,2,2005,nan,2039,0.675530607,,,,,,
J210435-142428,DSA2000,2,2005,nan,2039,0.679470255,,,,,,
J211608+733736,DSA2000,2,2005,nan,2039,0.682501496,,,,,,
J033657+631841,DSA2000,2,2005,nan,2039,0.685396204,,,,,,
J201143+000201,DSA2000,2,2005,nan,2039,0.689779646,,,,,,
J091857-075308,DSA2000,2,2005,nan,2040,0.691952405,,,,,,
J053054-363525,DSA2000,2,2005,nan,2040,0.695215152,,,,,,
J101437-322854,DSA2000,2,2005,nan,2040,0.699924694,,,,,,
J182131+381606,DSA2000,2,2005,nan,2040,0.702661375,,,,,,
J053402+173140,DSA2000,2,2005,nan,2040,0.703492933,,,,,,
J145544-370528,DSA2000,2,2005,nan,2041,0.710925758,,,,,,
J132448+342710,DSA2000,2,2005,nan,2041,0.713947863,,,,,,
J072015-293325,DSA2000,2,2005,nan,2041,0.716277619,,,,,,
J175815+230314,DSA2000,2,2005,nan,2041,0.71763476,,,,,,
J181651+373035,DSA2000,2,2005,nan,2041,0.72904341,,,,,,
J211451+192031,DSA2000,2,2005,nan,2042,0.729990957,,,,,,
J134358-361306,DSA2000,2,2005,nan,2042,0.739688684,,,,,,
J065636+823439,DSA2000,2,2005,nan,2042,0.754716098,,,,,,
J042227-085118,DSA2000,2,2005,nan,2042,0.763625158,,,,,,
J065856-342451,DSA2000,2,2005,nan,2042,0.768092022,,,,,,
J172402+060016,DSA2000,2,2005,nan,2043,0.776320749,,,,,,
J234558+633530,DSA2000,2,2005,nan,2043,0.776815047,,,,,,
J211448+505921,DSA2000,2,2005,nan,2043,0.788060655,,,,,,
J031251+091133,DSA2000,2,2005,nan,2043,0.800395699,,,,,,
J002832+540749,DSA2000,2,2005,nan,2043,0.804031834,,,,,,
J121618+395337,DSA2000,2,2005,nan,2044,0.825298638,,,,,,
J064549+074925,DSA2000,2,2005,nan,2044,0.826062218,,,,,,
J180337+200711,DSA2000,2,2005,nan,2044,0.827277705,,,,,,
J171250-162221,DSA2000,2,2005,nan,2044,0.835755964,,,,,,
J130254-183015,DSA2000,2,2005,nan,2044,0.84012718,,,,,,
J145541+503146,DSA2000,2,2005,nan,2045,0.841914201,,,,,,
J183359-380039,DSA2000,2,2005,nan,2045,0.866648986,,,,,,
J141219-364349,DSA2000,2,2005,nan,2045,0.868412115,,,,,,
J232560+643953,DSA2000,2,2005,nan,2045,0.871334492,,,,,,
J174859-391618,DSA2000,2,2005,nan,2045,0.873781362,,,,,,
J122356-414721,DSA2000,2,2005,nan,2046,0.876641389,,,,,,
J184253-084945,DSA2000,2,2005,nan,2046,0.879543992,,,,,,
J171123-330212,DSA2000,2,2005,nan,2046,0.883031834,,,,,,
J021216+421223,DSA2000,2,2005,nan,2046,0.885933793,,,,,,
J201539+152415,DSA2000,2,2005,nan,2046,0.898168518,,,,,,
J174605-024602,DSA2000,2,2005,nan,2047,0.903648865,,,,,,
J230037+442710,DSA2000,2,2005,nan,2047,0.911093454,,,,,,
J175731+135449,DSA2000,2,2005,nan,2047,0.92444684,,,,,,
J073139+122957,DSA2000,2,2005,nan,2047,0.960373998,,,,,,
J161744-264950,DSA2000,2,2005,nan,2047,0.967970832,,,,,,
J044439-064754,DSA2000,2,2005,nan,2048,0.968067861,,,,,,
J065735+553515,DSA2000,2,2005,nan,2048,0.981949137,,,,,,
J003202+615709,DSA2000,2,2005,nan,2048,0.983998537,,,,,,
J042801-273536,DSA2000,2,2005,nan,2048,0.990785366,,,,,,
J222136+403533,DSA2000,2,2005,nan,2048,0.994360285,,,,,,
