PSR,Observatory,Nepochs,Epoch1,RMS1,Epoch2,RMS2,Epoch3,RMS3,Epoch4,RMS4,Epoch5,RMS5
NEWPSR,GBT,3,2005,nan,2021,0.186251915339278,2025,0.0585333299312827,,,,
NEWPSR,GBT,3,2005,nan,2021,0.186251915339278,2025,0.0585333299312827,,,,
NEWPSR,GBT,3,2005,nan,2022,0.186251915339278,2025,0.0585333299312827,,,,
NEWPSR,GBT,3,2005,nan,2022,0.186251915339278,2025,0.0585333299312827,,,,
NEWPSR,GBT,3,2005,nan,2023,0.186251915339278,2025,0.0585333299312827,,,,
NEWPSR,GBT,3,2005,nan,2023,0.186251915339278,2025,0.0585333299312827,,,,
NEWPSR,GBT,3,2005,nan,2024,0.186251915339278,2025,0.0585333299312827,,,,
NEWPSR,GBT,3,2005,nan,2024,0.186251915339278,2025,0.0585333299312827,,,,
NEWPSR,GBT,3,2005,nan,2025,0.186251915339278,2025,0.0585333299312827,,,,
NEWPSR,GBT,3,2005,nan,2025,0.186251915339278,2025,0.0585333299312827,,,,
NEWPSR,GBT,3,2005,nan,2026,0.186251915339278,2025,0.0585333299312827,,,,
NEWPSR,GBT,3,2005,nan,2026,0.186251915339278,2025,0.0585333299312827,,,,
NEWPSR,GBT,3,2005,nan,2027,0.186251915339278,2025,0.0585333299312827,,,,
NEWPSR,GBT,3,2005,nan,2027,0.186251915339278,2025,0.0585333299312827,,,,
NEWPSR,GBT,3,2005,nan,2028,0.186251915339278,2025,0.0585333299312827,,,,
NEWPSR,GBT,3,2005,nan,2028,0.186251915339278,2025,0.0585333299312827,,,,
NEWPSR,GBT,3,2005,nan,2029,0.186251915339278,2025,0.0585333299312827,,,,
NEWPSR,GBT,3,2005,nan,2029,0.186251915339278,2025,0.0585333299312827,,,,
NEWPSR,GBT,3,2005,nan,2030,0.186251915339278,2025,0.0585333299312827,,,,
NEWPSR,GBT,3,2005,nan,2030,0.186251915339278,2025,0.0585333299312827,,,,
NEWPSR,GBT,3,2005,nan,2031,0.186251915339278,2025,0.0585333299312827,,,,
NEWPSR,GBT,3,2005,nan,2031,0.186251915339278,2025,0.0585333299312827,,,,
NEWPSR,GBT,3,2005,nan,2032,0.186251915339278,2025,0.0585333299312827,,,,
NEWPSR,GBT,3,2005,nan,2032,0.186251915339278,2025,0.0585333299312827,,,,
NEWPSR,GBT,3,2005,nan,2033,0.186251915339278,2025,0.0585333299312827,,,,
NEWPSR,GBT,3,2005,nan,2033,0.186251915339278,2025,0.0585333299312827,,,,
NEWPSR,GBT,3,2005,nan,2034,0.186251915339278,2025,0.0585333299312827,,,,
NEWPSR,GBT,3,2005,nan,2034,0.186251915339278,2025,0.0585333299312827,,,,
NEWPSR,GBT,3,2005,nan,2035,0.186251915339278,2025,0.0585333299312827,,,,
NEWPSR,GBT,3,2005,nan,2035,0.186251915339278,2025,0.0585333299312827,,,,
NEWPSR,GBT,3,2005,nan,2036,0.186251915339278,2025,0.0585333299312827,,,,
NEWPSR,GBT,3,2005,nan,2036,0.186251915339278,2025,0.0585333299312827,,,,
NEWPSR,GBT,3,2005,nan,2037,0.186251915339278,2025,0.0585333299312827,,,,
NEWPSR,GBT,3,2005,nan,2037,0.186251915339278,2025,0.0585333299312827,,,,
NEWPSR,GBT,3,2005,nan,2038,0.186251915339278,2025,0.0585333299312827,,,,
NEWPSR,GBT,3,2005,nan,2038,0.186251915339278,2025,0.0585333299312827,,,,
NEWPSR,GBT,3,2005,nan,2039,0.186251915339278,2025,0.0585333299312827,,,,
NEWPSR,GBT,3,2005,nan,2039,0.186251915339278,2025,0.0585333299312827,,,,
NEWPSR,GBT,3,2005,nan,2040,0.186251915339278,2025,0.0585333299312827,,,,
NEWPSR,GBT,3,2005,nan,2040,0.186251915339278,2025,0.0585333299312827,,,,
J0023+0923,AO,3,2005,nan,2012,0.182009963100305,2020,0.0910049815501525,,,,
J0030+0451,AO,3,2005,0.486004929083281,2014,0.324124298937,2020,0.1620621494685,,,,
J0337+1715,AO,3,2005,nan,2017,0.180802048692136,2020,0.0904010243460678,,,,
J0406+3039,AO,3,2005,nan,2017,0.466844417365508,2020,0.233422208682754,,,,
J0509+0856,AO,3,2005,nan,2017,2.8990060193386,2020,1.4495030096693,,,,
J0557+1551,AO,3,2005,nan,2016,2.17647104658689,2020,1.08823552329345,,,,
J0621+2514,AO,3,2005,nan,2016,4.03619202967546,2020,2.01809601483773,,,,
J0709+0458,AO,3,2005,nan,2016,5.62240008313282,2020,2.81120004156641,,,,
J1022+1001,AO,3,2005,nan,2016,0.389349801010385,2020,0.194674900505192,,,,
B1257+12,AO,3,2005,nan,2016,0.98150232527806,2020,0.49075116263903,,,,
J1312+0051,AO,3,2005,nan,2016,2.054048104315,2020,1.0270240521575,,,,
J1453+1902,AO,3,2005,nan,2014,0.886174389282698,2020,0.443087194641349,,,,
J1640+2224,AO,3,2005,0.295451425792014,2012,0.190432987273359,2020,0.0952164936366793,,,,
J1713+0747,AO,3,2005,0.0839774495436225,2012,0.0486954123107819,2020,0.024347706155391,,,,
J1738+0333,AO,4,2005,nan,2010,1.07028319504469,2012,0.697601649254806,2020,0.348800824627403,,
J1741+1351,AO,4,2005,nan,2010,0.110525233263804,2012,0.101388820732332,2020,0.0506944103661661,,
J1745+1017,AO,3,2005,nan,2016,0.424747294709999,2020,0.212373647354999,,,,
J1853+1303,AO,4,2005,nan,2009,0.386116179043117,2012,0.205361622669658,2020,0.102680811334829,,
B1855+09,AO,3,2005,0.218863555335594,2012,0.200182471254221,2020,0.100091235627111,,,,
J1903+0327,AO,4,2005,nan,2010,1.58721925803911,2012,0.753162694338509,2020,0.376581347169255,,
J1910+1256,AO,3,2005,1.07093478755809,2012,0.566255518029702,2020,0.283127759014851,,,,
J1911+1347,AO,3,2005,nan,2015,0.228078923599146,2020,0.114039461799573,,,,
J1923+2515,AO,4,2005,nan,2011,0.607285744764982,2012,0.359070476700151,2020,0.179535238350075,,
J1944+0907,AO,4,2005,nan,2008,0.512563569458365,2012,0.392479955319025,2020,0.196239977659512,,
J1946+3417,AO,3,2005,nan,2015,0.587488852712944,2020,0.293744426356472,,,,
B1953+29,AO,4,2005,nan,2007,1.588608075788,2012,0.493792294712046,2020,0.246896147356023,,
J2017+0603,AO,4,2005,nan,2011,0.788116232108202,2012,0.465854838757587,2020,0.232927419378793,,
J2033+1734,AO,3,2005,nan,2014,0.567037927454574,2020,0.283518963727287,,,,
J2043+1711,AO,4,2005,nan,2012,0.490455977535902,2012,0.190722120798876,2020,0.0953610603994379,,
J2214+3000,AO,4,2005,nan,2010,5.20637334458498,2012,0.892282426231962,2020,0.446141213115981,,
J2229+2643,AO,3,2005,nan,2015,0.295696299543065,2020,0.147848149771532,,,,
J2234+0611,AO,3,2005,nan,2014,0.178531895246285,2020,0.0892659476231424,,,,
J2234+0944,AO,3,2005,nan,2014,0.414527715416557,2020,0.207263857708279,,,,
J2317+1439,AO,3,2005,0.356266322099343,2013,0.162934784785554,2020,0.0814673923927769,,,,
J2322+2057,AO,3,2005,nan,2015,0.285033361450012,2020,0.142516680725006,,,,
NEWPSR,AO,3,2005,nan,2019,0.414527715416557,2020,0.207263857708279,,,,
NEWPSR,AO,3,2005,nan,2019,0.414527715416557,2020,0.207263857708279,,,,
NEWPSR,AO,2,2005,nan,2020,0.207263857708279,,,,,,
NEWPSR,AO,2,2005,nan,2020,0.207263857708279,,,,,,
NEWPSR,AO,2,2005,nan,2021,0.207263857708279,,,,,,
NEWPSR,AO,2,2005,nan,2021,0.207263857708279,,,,,,
NEWPSR,AO,2,2005,nan,2022,0.207263857708279,,,,,,
NEWPSR,AO,2,2005,nan,2022,0.207263857708279,,,,,,
NEWPSR,AO,2,2005,nan,2023,0.207263857708279,,,,,,
NEWPSR,AO,2,2005,nan,2023,0.207263857708279,,,,,,
NEWPSR,AO,2,2005,nan,2024,0.207263857708279,,,,,,
NEWPSR,AO,2,2005,nan,2024,0.207263857708279,,,,,,
NEWPSR,AO,2,2005,nan,2025,0.207263857708279,,,,,,
NEWPSR,AO,2,2005,nan,2025,0.207263857708279,,,,,,
NEWPSR,AO,2,2005,nan,2026,0.207263857708279,,,,,,
NEWPSR,AO,2,2005,nan,2026,0.207263857708279,,,,,,
NEWPSR,AO,2,2005,nan,2027,0.207263857708279,,,,,,
NEWPSR,AO,2,2005,nan,2027,0.207263857708279,,,,,,
NEWPSR,AO,2,2005,nan,2028,0.207263857708279,,,,,,
NEWPSR,AO,2,2005,nan,2028,0.207263857708279,,,,,,
NEWPSR,AO,2,2005,nan,2029,0.207263857708279,,,,,,
NEWPSR,AO,2,2005,nan,2029,0.207263857708279,,,,,,
NEWPSR,AO,2,2005,nan,2030,0.207263857708279,,,,,,
NEWPSR,AO,2,2005,nan,2030,0.207263857708279,,,,,,
NEWPSR,AO,2,2005,nan,2031,0.207263857708279,,,,,,
NEWPSR,AO,2,2005,nan,2031,0.207263857708279,,,,,,
NEWPSR,AO,2,2005,nan,2032,0.207263857708279,,,,,,
NEWPSR,AO,2,2005,nan,2032,0.207263857708279,,,,,,
NEWPSR,AO,2,2005,nan,2033,0.207263857708279,,,,,,
NEWPSR,AO,2,2005,nan,2033,0.207263857708279,,,,,,
NEWPSR,AO,2,2005,nan,2034,0.207263857708279,,,,,,
NEWPSR,AO,2,2005,nan,2034,0.207263857708279,,,,,,
NEWPSR,AO,2,2005,nan,2035,0.207263857708279,,,,,,
NEWPSR,AO,2,2005,nan,2035,0.207263857708279,,,,,,
NEWPSR,AO,2,2005,nan,2036,0.207263857708279,,,,,,
NEWPSR,AO,2,2005,nan,2036,0.207263857708279,,,,,,
NEWPSR,AO,2,2005,nan,2037,0.207263857708279,,,,,,
NEWPSR,AO,2,2005,nan,2037,0.207263857708279,,,,,,
NEWPSR,AO,2,2005,nan,2038,0.207263857708279,,,,,,
NEWPSR,AO,2,2005,nan,2038,0.207263857708279,,,,,,
NEWPSR,AO,2,2005,nan,2039,0.207263857708279,,,,,,
NEWPSR,AO,2,2005,nan,2039,0.207263857708279,,,,,,
NEWPSR,AO,2,2005,nan,2040,0.207263857708279,,,,,,
NEWPSR,AO,2,2005,nan,2040,0.207263857708279,,,,,,
