PSR,Observatory,Nepochs,Epoch1,RMS1,Epoch2,RMS2,Epoch3,RMS3,Epoch4,RMS4,Epoch5,RMS5
J1744-1134,GBT,4,2005,0.208385918066234,2010,0.0803390726595486,2020,0.0401695363297743,2025,0.0126240673492901,,
J1747-4036,GBT,4,2005,nan,2012,0.701638942897941,2020,0.35081947144897,2025,0.110251923215043,,
J1751-2857,GBT,4,2005,nan,2017,2.4939775700816,2020,1.2469887850408,2025,0.391890767095966,,
J1802-2124,GBT,4,2005,nan,2017,0.75670048380844,2020,0.37835024190422,2025,0.118904009650687,,
J1811-2405,GBT,4,2005,nan,2017,0.368007149650836,2020,0.184003574825418,2025,0.0578267446762753,,
J1832-0836,GBT,4,2005,nan,2013,0.352473060959627,2020,0.176236530479814,2025,0.0553857981311404,,
J1843-1113,GBT,4,2005,nan,2017,0.221951706289253,2020,0.110975853144627,2025,0.0348763459140124,,
J1909-3744,GBT,4,2005,0.0588304743126195,2010,0.0295251284260153,2020,0.0147625642130077,2025,0.00463942633898647,,
J1911-1114,GBT,4,2005,nan,2017,1.49704356783263,2020,0.748521783916313,2025,0.235237701899145,,
J1918-0642,GBT,4,2005,0.612316379039227,2010,0.301266850167016,2020,0.150633425083508,2025,0.0473395183777353,,
J2010-1323,GBT,5,2005,nan,2009,1.32281317868958,2010,0.369589102716257,2020,0.184794551358129,2025,0.0580753246185149
J2124-3358,GBT,4,2005,nan,2017,0.83606560168468,2020,0.41803280084234,2025,0.131375034770677,,
J2145-0750,GBT,4,2005,0.677322757167559,2010,0.22467374015381,2020,0.112336870076905,2025,0.0353040722705118,,
J2302+4442,GBT,4,2005,nan,2012,1.06104288972659,2020,0.530521444863293,2025,0.166726804990098,,
NEWPSR,GBT,4,2005,nan,2019,0.372014134070151,2020,0.186007067035075,2025,0.0584563815329433,,
NEWPSR,GBT,4,2005,nan,2019,0.372014134070151,2020,0.186007067035075,2025,0.0584563815329433,,
NEWPSR,GBT,3,2005,nan,2020,0.186007067035075,2025,0.0584563815329433,,,,
NEWPSR,GBT,3,2005,nan,2020,0.186007067035075,2025,0.0584563815329433,,,,
NEWPSR,GBT,3,2005,nan,2021,0.186007067035075,2025,0.0584563815329433,,,,
NEWPSR,GBT,3,2005,nan,2021,0.186007067035075,2025,0.0584563815329433,,,,
NEWPSR,GBT,3,2005,nan,2022,0.186007067035075,2025,0.0584563815329433,,,,
NEWPSR,GBT,3,2005,nan,2022,0.186007067035075,2025,0.0584563815329433,,,,
NEWPSR,GBT,3,2005,nan,2023,0.186007067035075,2025,0.0584563815329433,,,,
NEWPSR,GBT,3,2005,nan,2023,0.186007067035075,2025,0.0584563815329433,,,,
NEWPSR,GBT,3,2005,nan,2024,0.186007067035075,2025,0.0584563815329433,,,,
NEWPSR,GBT,3,2005,nan,2024,0.186007067035075,2025,0.0584563815329433,,,,
NEWPSR,GBT,2,2005,nan,2025,0.0584563815329433,,,,,,
NEWPSR,GBT,2,2005,nan,2025,0.0584563815329433,,,,,,
NEWPSR,GBT,2,2005,nan,2026,0.0584563815329433,,,,,,
NEWPSR,GBT,2,2005,nan,2026,0.0584563815329433,,,,,,
NEWPSR,GBT,2,2005,nan,2027,0.0584563815329433,,,,,,
NEWPSR,GBT,2,2005,nan,2027,0.0584563815329433,,,,,,
NEWPSR,GBT,2,2005,nan,2028,0.0584563815329433,,,,,,
NEWPSR,GBT,2,2005,nan,2028,0.0584563815329433,,,,,,
NEWPSR,GBT,2,2005,nan,2029,0.0584563815329433,,,,,,
NEWPSR,GBT,2,2005,nan,2029,0.0584563815329433,,,,,,
NEWPSR,GBT,2,2005,nan,2030,0.0584563815329433,,,,,,
NEWPSR,GBT,2,2005,nan,2030,0.0584563815329433,,,,,,
NEWPSR,GBT,2,2005,nan,2031,0.0584563815329433,,,,,,
NEWPSR,GBT,2,2005,nan,2031,0.0584563815329433,,,,,,
NEWPSR,GBT,2,2005,nan,2032,0.0584563815329433,,,,,,
NEWPSR,GBT,2,2005,nan,2032,0.0584563815329433,,,,,,
NEWPSR,GBT,2,2005,nan,2033,0.0584563815329433,,,,,,
NEWPSR,GBT,2,2005,nan,2033,0.0584563815329433,,,,,,
NEWPSR,GBT,2,2005,nan,2034,0.0584563815329433,,,,,,
NEWPSR,GBT,2,2005,nan,2034,0.0584563815329433,,,,,,
NEWPSR,GBT,2,2005,nan,2035,0.0584563815329433,,,,,,
NEWPSR,GBT,2,2005,nan,2035,0.0584563815329433,,,,,,
NEWPSR,GBT,2,2005,nan,2036,0.0584563815329433,,,,,,
NEWPSR,GBT,2,2005,nan,2036,0.0584563815329433,,,,,,
NEWPSR,GBT,2,2005,nan,2037,0.0584563815329433,,,,,,
NEWPSR,GBT,2,2005,nan,2037,0.0584563815329433,,,,,,
NEWPSR,GBT,2,2005,nan,2038,0.0584563815329433,,,,,,
NEWPSR,GBT,2,2005,nan,2038,0.0584563815329433,,,,,,
NEWPSR,GBT,2,2005,nan,2039,0.0584563815329433,,,,,,
NEWPSR,GBT,2,2005,nan,2039,0.0584563815329433,,,,,,
NEWPSR,GBT,2,2005,nan,2040,0.0584563815329433,,,,,,
NEWPSR,GBT,2,2005,nan,2040,0.0584563815329433,,,,,,
J0023+0923,AO,3,2005,nan,2012,0.181260030147757,2020,0.0906300150738786,,,,
J0030+0451,AO,3,2005,0.485961294949318,2014,0.324058868505362,2020,0.162029434252681,,,,
J0337+1715,AO,3,2005,nan,2017,0.0941220262796417,2020,0.0470610131398209,,,,
J0406+3039,AO,3,2005,nan,2017,0.440415998370309,2020,0.220207999185154,,,,
J0509+0856,AO,3,2005,nan,2017,2.89533753581756,2020,1.44766876790878,,,,
J0557+1551,AO,3,2005,nan,2016,2.17094235576861,2020,1.08547117788431,,,,
J0621+2514,AO,3,2005,nan,2016,4.03323726075321,2020,2.01661863037661,,,,
J0709+0458,AO,3,2005,nan,2016,5.81857713683481,2020,2.9092885684174,,,,
J1022+1001,AO,3,2005,nan,2016,0.611606124311227,2020,0.305803062155613,,,,
B1257+12,AO,3,2005,nan,2016,0.975572827738264,2020,0.487786413869132,,,,
J1312+0051,AO,3,2005,nan,2016,2.0489886398758,2020,1.0244943199379,,,,
J1453+1902,AO,3,2005,nan,2014,0.878144353181442,2020,0.439072176590721,,,,
J1640+2224,AO,3,2005,0.257158309942856,2012,0.122896598862569,2020,0.0614482994312843,,,,
J1713+0747,AO,3,2005,0.0839749081912209,2012,0.0486910295022539,2020,0.024345514751127,,,,
J1738+0333,AO,4,2005,nan,2010,1.06767843917669,2012,0.693598726159958,2020,0.346799363079979,,
J1741+1351,AO,4,2005,nan,2010,0.110516056174874,2012,0.101378816593619,2020,0.0506894082968093,,
J1745+1017,AO,3,2005,nan,2016,0.395578850578834,2020,0.197789425289417,,,,
J1853+1303,AO,4,2005,nan,2009,0.386118039765167,2012,0.205365121134903,2020,0.102682560567451,,
B1855+09,AO,3,2005,0.151860601517465,2012,0.123423693983597,2020,0.0617118469917987,,,,
J1903+0327,AO,4,2005,nan,2010,1.484199460154,2012,0.500836408994467,2020,0.250418204497233,,
J1910+1256,AO,3,2005,1.05623072877593,2012,0.537928754490353,2020,0.268964377245176,,,,
J1911+1347,AO,3,2005,nan,2015,0.180431787431886,2020,0.0902158937159429,,,,
J1923+2515,AO,4,2005,nan,2011,0.617304317302927,2012,0.375766219348875,2020,0.187883109674438,,
J1944+0907,AO,4,2005,nan,2008,0.445288512488311,2012,0.299334197754577,2020,0.149667098877289,,
J1946+3417,AO,3,2005,nan,2015,0.567405594011657,2020,0.283702797005828,,,,
B1953+29,AO,4,2005,nan,2007,1.61300971686345,2012,0.567411278134336,2020,0.283705639067168,,
J2017+0603,AO,4,2005,nan,2011,0.777619469398805,2012,0.44786780936958,2020,0.22393390468479,,
J2033+1734,AO,3,2005,nan,2014,0.555215592654245,2020,0.277607796327122,,,,
J2043+1711,AO,4,2005,nan,2012,0.465114944027794,2012,0.110271359016298,2020,0.055135679508149,,
J2214+3000,AO,4,2005,nan,2010,5.1993590168702,2012,0.850399148204413,2020,0.425199574102207,,
J2229+2643,AO,3,2005,nan,2015,0.252862167910612,2020,0.126431083955306,,,,
J2234+0611,AO,3,2005,nan,2014,0.097219769144087,2020,0.0486098845720435,,,,
J2234+0944,AO,3,2005,nan,2014,0.386679152948557,2020,0.193339576474278,,,,
J2317+1439,AO,3,2005,0.348763865718504,2013,0.145802214872878,2020,0.0729011074364392,,,,
J2322+2057,AO,3,2005,nan,2015,0.249912862080261,2020,0.124956431040131,,,,
NEWPSR,AO,3,2005,nan,2019,0.395578850578834,2020,0.197789425289417,,,,
NEWPSR,AO,3,2005,nan,2019,0.395578850578834,2020,0.197789425289417,,,,
NEWPSR,AO,2,2005,nan,2020,0.197789425289417,,,,,,
NEWPSR,AO,2,2005,nan,2020,0.197789425289417,,,,,,
NEWPSR,AO,2,2005,nan,2021,0.197789425289417,,,,,,
NEWPSR,AO,2,2005,nan,2021,0.197789425289417,,,,,,
NEWPSR,AO,2,2005,nan,2022,0.197789425289417,,,,,,
NEWPSR,AO,2,2005,nan,2022,0.197789425289417,,,,,,
NEWPSR,AO,2,2005,nan,2023,0.197789425289417,,,,,,
NEWPSR,AO,2,2005,nan,2023,0.197789425289417,,,,,,
NEWPSR,AO,2,2005,nan,2024,0.197789425289417,,,,,,
NEWPSR,AO,2,2005,nan,2024,0.197789425289417,,,,,,
NEWPSR,AO,2,2005,nan,2025,0.197789425289417,,,,,,
NEWPSR,AO,2,2005,nan,2025,0.197789425289417,,,,,,
NEWPSR,AO,2,2005,nan,2026,0.197789425289417,,,,,,
NEWPSR,AO,2,2005,nan,2026,0.197789425289417,,,,,,
NEWPSR,AO,2,2005,nan,2027,0.197789425289417,,,,,,
NEWPSR,AO,2,2005,nan,2027,0.197789425289417,,,,,,
NEWPSR,AO,2,2005,nan,2028,0.197789425289417,,,,,,
NEWPSR,AO,2,2005,nan,2028,0.197789425289417,,,,,,
NEWPSR,AO,2,2005,nan,2029,0.197789425289417,,,,,,
NEWPSR,AO,2,2005,nan,2029,0.197789425289417,,,,,,
NEWPSR,AO,2,2005,nan,2030,0.197789425289417,,,,,,
NEWPSR,AO,2,2005,nan,2030,0.197789425289417,,,,,,
NEWPSR,AO,2,2005,nan,2031,0.197789425289417,,,,,,
NEWPSR,AO,2,2005,nan,2031,0.197789425289417,,,,,,
NEWPSR,AO,2,2005,nan,2032,0.197789425289417,,,,,,
NEWPSR,AO,2,2005,nan,2032,0.197789425289417,,,,,,
NEWPSR,AO,2,2005,nan,2033,0.197789425289417,,,,,,
NEWPSR,AO,2,2005,nan,2033,0.197789425289417,,,,,,
NEWPSR,AO,2,2005,nan,2034,0.197789425289417,,,,,,
NEWPSR,AO,2,2005,nan,2034,0.197789425289417,,,,,,
NEWPSR,AO,2,2005,nan,2035,0.197789425289417,,,,,,
NEWPSR,AO,2,2005,nan,2035,0.197789425289417,,,,,,
NEWPSR,AO,2,2005,nan,2036,0.197789425289417,,,,,,
NEWPSR,AO,2,2005,nan,2036,0.197789425289417,,,,,,
NEWPSR,AO,2,2005,nan,2037,0.197789425289417,,,,,,
NEWPSR,AO,2,2005,nan,2037,0.197789425289417,,,,,,
NEWPSR,AO,2,2005,nan,2038,0.197789425289417,,,,,,
NEWPSR,AO,2,2005,nan,2038,0.197789425289417,,,,,,
NEWPSR,AO,2,2005,nan,2039,0.197789425289417,,,,,,
NEWPSR,AO,2,2005,nan,2039,0.197789425289417,,,,,,
NEWPSR,AO,2,2005,nan,2040,0.197789425289417,,,,,,
NEWPSR,AO,2,2005,nan,2040,0.197789425289417,,,,,,
